Transport_Type,Source,Destination,median_price,avg_price,median_duration,avg_duration,median_distance,count
Cab,Mundka (Delhi),Tis Hazari (Delhi),832.0,832.0,152.32,152.32,38.08,1
Cab,Mundka (Delhi),Tughlakabad (Delhi),318.0,409.8,28.72,74.19200000000001,7.18,5
Cab,Mundka (Delhi),Udyog Bhawan (Delhi),78.0,78.0,74.32,74.32,18.58,1
Cab,Mundka (Delhi),Udyog Vihar Phase 4 (Delhi),692.0,692.0,158.96,158.96,39.74,1
Cab,Mundka (Delhi),Uttam Nagar (Delhi),712.0,1400.3333333333333,83.4,71.32000000000001,20.85,3
Cab,Mundka (Delhi),Vaishali (Delhi),630.0,892.0,85.26,85.35000000000001,21.315,4
Cab,Mundka (Delhi),Vatika Chowk (Delhi),696.0,543.0,115.4,106.8,28.85,3
Cab,Mundka (Delhi),Vidhan Sabha (Delhi),337.0,481.4,79.04,87.864,19.76,5
Cab,Mundka (Delhi),Vinobapuri (Delhi),597.0,683.0,121.62,118.06,30.405,6
Cab,Mundka (Delhi),Vishwavidyalaya (Delhi),420.0,420.0,173.62,173.62,43.405,2
Cab,Mundka (Delhi),Welcome (Delhi),445.5,440.5,76.46000000000001,77.66000000000001,19.115000000000002,6
Cab,Mundka (Delhi),Yamuna Bank (Delhi),933.0,933.0,175.2,175.2,43.8,1
Cab,Munirka (Delhi),Adarsh Nagar (Delhi),312.5,345.25,87.2,86.6,21.8,4
Cab,Munirka (Delhi),Akshardham (Delhi),173.0,173.0,116.92,116.92,29.23,1
Cab,Munirka (Delhi),Ambience Mall (Delhi),731.0,707.5,114.34,105.92999999999999,28.585,4
Cab,Munirka (Delhi),Anand Vihar ISBT (Delhi),779.0,779.0,33.56,33.56,8.39,2
Cab,Munirka (Delhi),Ardee City (Delhi),999.5,999.5,147.22,147.22,36.805,2
Cab,Munirka (Delhi),Arjangarh (Delhi),737.0,624.8571428571429,116.68,120.4742857142857,29.17,7
Cab,Munirka (Delhi),Ashok Park Main (Delhi),357.0,357.0,59.28,59.28,14.82,2
Cab,Munirka (Delhi),Ashok Vihar (Delhi),506.0,506.0,140.0,140.0,35.0,2
Cab,Munirka (Delhi),Ashram (Delhi),474.0,477.6666666666667,186.96,149.96,46.74,3
Cab,Munirka (Delhi),Aya Nagar (Delhi),610.5,610.5,174.45999999999998,174.45999999999998,43.614999999999995,2
Cab,Munirka (Delhi),Azadpur (Delhi),602.5,530.75,62.92,62.71,15.73,4
Cab,Munirka (Delhi),Badarpur (Delhi),500.0,460.8333333333333,87.48,94.04666666666667,21.87,6
Cab,Munirka (Delhi),Badshahpur (Delhi),341.0,322.6666666666667,82.92,72.66666666666667,20.73,3
Cab,Munirka (Delhi),Bahadurgarh (Delhi),374.0,478.8333333333333,89.97999999999999,93.42,22.494999999999997,6
Cab,Munirka (Delhi),Barakhamba Road (Delhi),690.0,612.2,111.2,97.52799999999999,27.8,5
Cab,Munirka (Delhi),Basai Dhankot (Delhi),358.0,377.6666666666667,142.9,123.59333333333332,35.725,6
Cab,Munirka (Delhi),Bhiwadi (Delhi),962.0,962.0,125.68,125.68,31.42,1
Cab,Munirka (Delhi),Botanical Garden (Delhi),601.0,723.25,67.1,70.94,16.775,4
Cab,Munirka (Delhi),Central Secretariat (Delhi),385.5,385.5,131.76,131.76,32.94,2
Cab,Munirka (Delhi),Chandni Chowk (Delhi),845.0,638.6666666666666,34.6,63.01333333333334,8.65,3
Cab,Munirka (Delhi),Chhatarpur (Delhi),856.0,799.4,140.96,129.88,35.24,5
Cab,Munirka (Delhi),Chirag Delhi (Delhi),522.0,529.8,103.4,100.624,25.85,5
Cab,Munirka (Delhi),Civil Lines Gurgaon (Delhi),502.0,449.0,59.64,105.88,14.91,3
Cab,Munirka (Delhi),Connaught Place (Delhi),1069.0,1069.0,72.8,72.8,18.2,1
Cab,Munirka (Delhi),Cyber Hub (Delhi),682.0,682.0,190.16,190.16,47.54,1
Cab,Munirka (Delhi),DLF City Court (Delhi),388.5,336.25,81.02000000000001,95.57,20.255000000000003,4
Cab,Munirka (Delhi),DLF Phase 3 (Delhi),288.0,277.14285714285717,57.36,80.75999999999999,14.34,7
Cab,Munirka (Delhi),Delhi Gate (Delhi),236.5,226.75,92.58,103.36,23.145,4
Cab,Munirka (Delhi),Dilshad Garden (Delhi),221.5,221.5,109.28,109.28,27.32,2
Cab,Munirka (Delhi),Dwarka Mor (Delhi),233.0,635.6666666666666,134.12,139.09333333333333,33.53,3
Cab,Munirka (Delhi),Dwarka Sector 21 (Delhi),308.0,308.0,13.52,13.52,3.38,1
Cab,Munirka (Delhi),Faridabad Sector 15 (Delhi),570.0,570.0,61.22,61.22,15.305,2
Cab,Munirka (Delhi),GTB Nagar (Delhi),424.5,412.0,135.18,114.15,33.795,4
Cab,Munirka (Delhi),Ghaziabad (Delhi),425.0,435.0,104.84,91.28000000000002,26.21,3
Cab,Munirka (Delhi),Ghitorni Village (Delhi),810.0,810.0,45.72,45.72,11.43,1
Cab,Munirka (Delhi),Golf Course Road (Delhi),285.0,394.0,142.2,138.49333333333334,35.55,3
Cab,Munirka (Delhi),Govindpuri (Delhi),564.5,564.5,119.96000000000001,119.96000000000001,29.990000000000002,2
Cab,Munirka (Delhi),Greater Kailash (Delhi),482.0,532.6666666666666,149.6,151.25333333333333,37.4,3
Cab,Munirka (Delhi),Greater Noida (Delhi),457.5,457.5,47.78,47.78,11.945,2
Cab,Munirka (Delhi),Gurgaon Railway Station (Delhi),199.0,466.3333333333333,70.48,58.68,17.62,3
Cab,Munirka (Delhi),Gurgaon Sector 29 (Delhi),262.0,262.0,22.2,22.2,5.55,1
Cab,Munirka (Delhi),Gurgaon Sector 56 (Delhi),348.0,526.6666666666666,67.0,83.33333333333333,16.75,3
Cab,Munirka (Delhi),Gwal Pahari (Delhi),320.5,352.25,102.8,111.59,25.7,8
Cab,Munirka (Delhi),Hauz Khas (Delhi),807.5,739.5,80.68,93.61,20.17,4
Cab,Munirka (Delhi),Hero Honda Chowk (Delhi),251.0,250.33333333333334,150.72,138.74666666666667,37.68,3
Cab,Munirka (Delhi),Huda City Centre (Delhi),840.0,840.0,94.04,94.04,23.51,1
Cab,Munirka (Delhi),IFFCO Chowk (Delhi),351.5,387.75,114.91999999999999,113.82000000000001,28.729999999999997,4
Cab,Munirka (Delhi),IGI Airport (Delhi),299.0,306.6666666666667,112.8,98.93333333333334,28.2,3
Cab,Munirka (Delhi),IGNOU Road (Delhi),483.5,586.0,122.06,123.96000000000001,30.515,4
Cab,Munirka (Delhi),IIT Delhi (Delhi),599.5,599.5,139.76,139.76,34.94,2
Cab,Munirka (Delhi),IMT Manesar (Delhi),495.5,511.75,133.72,119.14,33.43,4
Cab,Munirka (Delhi),INA Market (Delhi),194.0,205.66666666666666,141.0,130.53333333333333,35.25,3
Cab,Munirka (Delhi),ITO (Delhi),127.0,127.0,11.24,11.24,2.81,1
Cab,Munirka (Delhi),Inderlok (Delhi),395.5,456.0,129.36,109.96,32.34,4
Cab,Munirka (Delhi),India Gate (Delhi),457.0,784.0,170.48,133.952,42.62,5
Cab,Munirka (Delhi),Indraprastha (Delhi),495.0,530.3333333333334,77.76,73.61333333333333,19.44,3
Cab,Munirka (Delhi),Jahangirpuri (Delhi),351.5,390.25,115.24,116.97,28.81,4
Cab,Munirka (Delhi),Jama Masjid (Delhi),597.0,638.25,83.7,96.2,20.925,4
Cab,Munirka (Delhi),Janakpuri (Delhi),186.0,273.3333333333333,55.84,102.05333333333333,13.96,3
Cab,Munirka (Delhi),Jasola (Delhi),367.0,422.6,118.68,103.59200000000001,29.67,5
Cab,Munirka (Delhi),Jhilmil (Delhi),670.0,878.4,71.24,90.08,17.81,5
Cab,Munirka (Delhi),Jor Bagh (Delhi),414.0,1382.3333333333333,17.12,37.946666666666665,4.28,3
Cab,Munirka (Delhi),Kadarpur (Delhi),302.0,357.625,139.48,118.285,34.87,8
Cab,Munirka (Delhi),Kalkaji (Delhi),660.0,660.0,98.2,98.2,24.55,1
Cab,Munirka (Delhi),Kanhaiya Nagar (Delhi),979.0,979.0,66.26,66.26,16.565,2
Cab,Munirka (Delhi),Karkarduma (Delhi),406.5,458.0,109.54,88.97,27.385,4
Cab,Munirka (Delhi),Karol Bagh (Delhi),625.0,702.3333333333334,38.44,35.76,9.61,3
Cab,Munirka (Delhi),Kashmere Gate (Delhi),999.0,999.0,139.96,139.96,34.99,1
Cab,Munirka (Delhi),Kashmere Gate ISBT (Delhi),296.0,295.5,96.38,90.56,24.095,4
Cab,Munirka (Delhi),Kaushambi (Delhi),516.0,670.0,94.38,84.96000000000001,23.595,4
Cab,Munirka (Delhi),Keshav Puram (Delhi),450.0,331.3333333333333,43.48,93.32,10.87,3
Cab,Munirka (Delhi),Khan Market (Delhi),198.0,240.5,49.92,51.39,12.48,4
Cab,Munirka (Delhi),Khandsa (Delhi),176.0,176.0,69.04,69.04,17.26,1
Cab,Munirka (Delhi),Kherki Daula Toll (Delhi),827.0,827.0,67.08,67.08,16.77,1
Cab,Munirka (Delhi),Kirti Nagar (Delhi),191.0,189.33333333333334,90.8,106.08,22.7,3
Cab,Munirka (Delhi),Lajpat Nagar (Delhi),454.0,458.4,104.48,103.59200000000001,26.12,5
Cab,Munirka (Delhi),Laxmi Nagar (Delhi),1264.0,1264.0,157.28,157.28,39.32,2
Cab,Munirka (Delhi),Lok Kalyan Marg (Delhi),646.0,586.6666666666666,62.2,101.33333333333333,15.55,3
Cab,Munirka (Delhi),MG Road (Delhi),505.0,527.7142857142857,106.8,97.78285714285714,26.7,7
Cab,Munirka (Delhi),Madipur (Delhi),364.5,364.5,40.1,40.1,10.025,2
Cab,Munirka (Delhi),Maidan Garhi (Delhi),219.0,398.0,100.08,119.19999999999999,25.02,3
Cab,Munirka (Delhi),Malviya Nagar (Delhi),64.0,305.3333333333333,33.56,60.800000000000004,8.39,3
Cab,Munirka (Delhi),Mandi House (Delhi),232.5,232.5,144.1,144.1,36.025,2
Cab,Munirka (Delhi),Manesar (Delhi),1452.0,1452.0,81.64,81.64,20.41,1
Cab,Munirka (Delhi),Mansarovar Park (Delhi),477.0,496.6666666666667,155.24,121.65333333333335,38.81,3
Cab,Munirka (Delhi),Mayur Vihar (Delhi),318.0,329.75,112.13999999999999,115.14999999999999,28.034999999999997,4
Cab,Munirka (Delhi),Meerut (Delhi),354.0,340.3333333333333,93.94,93.71333333333332,23.485,6
Cab,Munirka (Delhi),Model Town (Delhi),297.0,324.6666666666667,31.08,44.21333333333333,7.77,3
Cab,Munirka (Delhi),Moolchand (Delhi),511.5,511.0,52.64,70.97,13.16,4
Cab,Munirka (Delhi),Mundka (Delhi),232.0,225.0,142.56,151.82666666666668,35.64,3
Cab,Munirka (Delhi),Narsinghpur (Delhi),570.0,570.0,77.58,77.58,19.395,2
Cab,Munirka (Delhi),Nawada (Delhi),692.5,692.5,147.02,147.02,36.755,2
Cab,Munirka (Delhi),Nehru Place (Delhi),1091.0,1091.0,146.29999999999998,146.29999999999998,36.574999999999996,2
Cab,Munirka (Delhi),Netaji Subhash Place (Delhi),218.0,459.6666666666667,167.92,173.04,41.98,3
Cab,Munirka (Delhi),New Colony (Delhi),353.0,419.0,144.36,144.98666666666668,36.09,3
Cab,Munirka (Delhi),New Delhi Railway Station (Delhi),329.0,237.33333333333334,134.16,136.45333333333335,33.54,3
Cab,Munirka (Delhi),Nirman Vihar (Delhi),592.0,592.3333333333334,75.96,72.26666666666667,18.99,3
Cab,Munirka (Delhi),Noida Extension (Delhi),490.0,405.0,179.2,160.69333333333333,44.8,3
Cab,Munirka (Delhi),Noida Film City (Delhi),268.5,309.75,115.72,100.9,28.93,4
Cab,Munirka (Delhi),Noida Sector 18 (Delhi),521.0,578.6666666666666,87.76,95.90666666666668,21.94,3
Cab,Munirka (Delhi),Noida Sector 62 (Delhi),414.5,413.5,140.54,113.87333333333333,35.135,6
Cab,Munirka (Delhi),Okhla (Delhi),346.5,460.375,125.97999999999999,113.955,31.494999999999997,8
Cab,Munirka (Delhi),Paharganj (Delhi),276.0,299.42857142857144,105.6,106.01714285714286,26.4,7
Cab,Munirka (Delhi),Palam Vihar (Delhi),664.0,540.6666666666666,64.72,96.82666666666667,16.18,3
Cab,Munirka (Delhi),Panchsheel Park (Delhi),59.0,59.0,47.32,47.32,11.83,1
Cab,Munirka (Delhi),Paschim Vihar (Delhi),313.0,337.75,73.58,90.08,18.395,4
Cab,Munirka (Delhi),Pataudi Chowk (Delhi),772.0,667.0,45.24,62.67999999999999,11.31,5
Cab,Munirka (Delhi),Patel Chowk (Delhi),443.0,464.6666666666667,22.44,21.040000000000003,5.61,3
Cab,Munirka (Delhi),Peeragarhi (Delhi),382.5,382.5,116.96,116.96,29.24,2
Cab,Munirka (Delhi),Pitampura (Delhi),391.0,387.0,96.6,79.22666666666667,24.15,3
Cab,Munirka (Delhi),Pragati Maidan (Delhi),628.5,834.25,100.74,90.22999999999999,25.185,4
Cab,Munirka (Delhi),Preet Vihar (Delhi),522.0,542.5,125.28,118.06,31.32,8
Cab,Munirka (Delhi),Pulbangash (Delhi),491.0,1086.3333333333333,44.6,75.42666666666666,11.15,3
Cab,Munirka (Delhi),Punjabi Bagh (Delhi),256.0,256.0,41.0,41.0,10.25,2
Cab,Munirka (Delhi),Qutub Minar (Delhi),200.0,200.0,110.0,110.0,27.5,2
Cab,Munirka (Delhi),RK Puram (Delhi),661.0,803.75,74.46000000000001,68.11,18.615000000000002,4
Cab,Munirka (Delhi),Raj Nagar Extension (Delhi),1465.5,1465.5,176.72,176.72,44.18,2
Cab,Munirka (Delhi),Rajiv Chowk (Delhi),272.0,290.1666666666667,107.52000000000001,109.10666666666667,26.880000000000003,6
Cab,Munirka (Delhi),Rajiv Nagar (Delhi),829.0,815.6666666666666,126.92,110.65333333333335,31.73,3
Cab,Munirka (Delhi),Rajouri Garden (Delhi),376.0,355.6666666666667,90.9,88.20666666666666,22.725,6
Cab,Munirka (Delhi),Ramesh Nagar (Delhi),498.0,489.6666666666667,159.76,156.6,39.94,3
Cab,Munirka (Delhi),Rithala (Delhi),352.5,529.5,151.0,127.32,37.75,8
Cab,Munirka (Delhi),Rohini (Delhi),72.0,72.0,87.52,87.52,21.88,1
Cab,Munirka (Delhi),Rohini East (Delhi),249.0,247.0,58.72,82.34666666666668,14.68,3
Cab,Munirka (Delhi),Rohini West (Delhi),292.0,373.0,135.04,134.82999999999998,33.76,4
Cab,Munirka (Delhi),Sadar Bazar Gurgaon (Delhi),489.0,489.0,42.68,42.68,10.67,2
Cab,Munirka (Delhi),Saidulajab (Delhi),696.0,696.0,123.6,123.6,30.9,2
Cab,Munirka (Delhi),Saket (Delhi),323.0,323.0,50.6,50.6,12.65,1
Cab,Munirka (Delhi),Saket A Block (Delhi),477.5,477.5,91.8,91.8,22.95,2
Cab,Munirka (Delhi),Sarojini Nagar (Delhi),374.0,355.3333333333333,33.88,64.8,8.47,3
Cab,Munirka (Delhi),Satguru Ram Singh Marg (Delhi),406.5,406.5,157.7,157.7,39.425,2
Cab,Munirka (Delhi),Seelampur (Delhi),445.0,523.8,118.88,112.792,29.72,5
Cab,Munirka (Delhi),Shahdara (Delhi),610.0,610.0,198.92,198.92,49.73,1
Cab,Munirka (Delhi),Shastri Nagar (Delhi),196.0,320.6,153.12,134.512,38.28,5
Cab,Munirka (Delhi),Shastri Park (Delhi),528.0,1065.6666666666667,183.36,143.90666666666667,45.84,3
Cab,Munirka (Delhi),Shivaji Park (Delhi),494.0,675.0,135.48,103.97333333333331,33.87,3
Cab,Munirka (Delhi),Sikanderpur (Delhi),951.0,951.0,166.68,166.68,41.67,1
Cab,Munirka (Delhi),Sonipat (Delhi),371.0,398.3333333333333,145.12,140.90666666666667,36.28,3
Cab,Munirka (Delhi),South Extension (Delhi),249.0,249.0,165.32,165.32,41.33,2
Cab,Munirka (Delhi),Subhash Nagar (Delhi),369.5,369.5,155.5,155.5,38.875,2
Cab,Munirka (Delhi),Sultanpur (Delhi),247.0,325.5,125.25999999999999,122.1,31.314999999999998,4
Cab,Munirka (Delhi),Sushant Lok (Delhi),152.0,315.25,107.74000000000001,108.91,26.935000000000002,4
Cab,Munirka (Delhi),Tagore Garden (Delhi),124.0,124.0,42.88,42.88,10.72,1
Cab,Munirka (Delhi),Tilak Nagar (Delhi),161.5,161.5,137.86,137.86,34.465,2
Cab,Munirka (Delhi),Tis Hazari (Delhi),363.0,396.2,79.48,86.55999999999999,19.87,5
Cab,Munirka (Delhi),Tughlakabad (Delhi),481.0,512.6666666666666,148.48,148.53333333333333,37.12,3
Cab,Munirka (Delhi),Udyog Bhawan (Delhi),492.0,506.6666666666667,114.36,105.34666666666668,28.59,3
Cab,Munirka (Delhi),Udyog Vihar (Delhi),439.0,439.0,128.68,128.68,32.17,1
Cab,Munirka (Delhi),Udyog Vihar Phase 4 (Delhi),454.0,621.4,139.08,141.89600000000002,34.77,5
Cab,Munirka (Delhi),Uttam Nagar (Delhi),1307.0,1307.0,100.72,100.72,25.18,2
Cab,Munirka (Delhi),Vaishali (Delhi),191.0,282.2,109.28,90.896,27.32,5
Cab,Munirka (Delhi),Vasant Kunj (Delhi),421.0,421.0,20.28,20.28,5.07,1
Cab,Munirka (Delhi),Vatika Chowk (Delhi),502.0,502.0,191.28,191.28,47.82,1
Cab,Munirka (Delhi),Vidhan Sabha (Delhi),283.0,498.4,146.4,144.712,36.6,5
Cab,Munirka (Delhi),Vinobapuri (Delhi),871.5,787.75,105.14,89.22999999999999,26.285,4
Cab,Munirka (Delhi),Vishwavidyalaya (Delhi),320.0,320.0,180.0,180.0,45.0,1
Cab,Munirka (Delhi),Welcome (Delhi),372.0,430.8,60.88,58.879999999999995,15.22,5
Cab,Munirka (Delhi),Yamuna Bank (Delhi),470.0,470.0,51.0,51.0,12.75,1
Cab,Nagarbhavi (Bangalore),Anekal (Bangalore),943.2,1010.7021739130436,64.8,61.92,16.2,46
Cab,Nagarbhavi (Bangalore),BTM Layout (Bangalore),975.95,960.5296078431373,77.44,72.21960784313725,19.36,51
Cab,Nagarbhavi (Bangalore),Banashankari (Bangalore),917.085,994.8172222222222,64.94,61.58148148148148,16.235,54
Cab,Nagarbhavi (Bangalore),Bannerghatta Road (Bangalore),1012.595,1012.3571052631579,64.62,60.449473684210524,16.155,38
Cab,Nagarbhavi (Bangalore),Basavanagudi (Bangalore),841.44,1026.1151063829789,67.68,64.72595744680851,16.92,47
Cab,Nagarbhavi (Bangalore),Basaveshwaranagar (Bangalore),1030.54,1107.5563829787234,74.04,65.74553191489362,18.51,47
Cab,Nagarbhavi (Bangalore),Bellandur (Bangalore),1070.5,994.3938775510205,46.08,58.04408163265306,11.52,49
Cab,Nagarbhavi (Bangalore),Benson Town (Bangalore),1348.2,1148.2802222222222,51.48,52.68444444444445,12.87,45
Cab,Nagarbhavi (Bangalore),Bommanahalli (Bangalore),1127.3,1129.1575471698113,59.04,61.062641509433966,14.76,53
Cab,Nagarbhavi (Bangalore),CV Raman Nagar (Bangalore),755.3,887.8004081632653,68.48,67.06448979591836,17.12,49
Cab,Nagarbhavi (Bangalore),Cox Town (Bangalore),933.9749999999999,955.6921153846154,58.28,60.33076923076923,14.57,52
Cab,Nagarbhavi (Bangalore),Dasarahalli (Bangalore),924.58,920.7618181818182,56.72,60.032000000000004,14.18,55
Cab,Nagarbhavi (Bangalore),Devanahalli (Bangalore),880.825,968.7373913043477,65.1,64.63739130434783,16.275,46
Cab,Nagarbhavi (Bangalore),Domlur (Bangalore),1071.27,1042.664,52.9,59.0408,13.225,50
Cab,Nagarbhavi (Bangalore),Electronic City (Bangalore),1089.91,1051.1846938775511,48.84,58.78448979591837,12.21,49
Cab,Nagarbhavi (Bangalore),Frazer Town (Bangalore),1098.095,1026.393157894737,59.94,62.715789473684204,14.985,38
Cab,Nagarbhavi (Bangalore),HSR Layout (Bangalore),960.38,964.2530188679244,63.32,60.68075471698113,15.83,53
Cab,Nagarbhavi (Bangalore),Hebbal (Bangalore),1224.305,1154.8416666666667,70.0,68.0047619047619,17.5,42
Cab,Nagarbhavi (Bangalore),Hennur (Bangalore),809.735,854.3938095238095,62.879999999999995,62.22380952380953,15.719999999999999,42
Cab,Nagarbhavi (Bangalore),Hormavu (Bangalore),1149.44,1046.0591379310345,51.64,56.291724137931034,12.91,58
Cab,Nagarbhavi (Bangalore),Hosur Road (Bangalore),1067.29,1033.9605555555556,63.92,66.49037037037037,15.98,54
Cab,Nagarbhavi (Bangalore),Hulimavu (Bangalore),857.11,951.3435294117646,61.6,61.575686274509806,15.4,51
Cab,Nagarbhavi (Bangalore),Indiranagar (Bangalore),1149.44,1069.6718604651162,84.8,73.15441860465116,21.2,43
Cab,Nagarbhavi (Bangalore),JP Nagar (Bangalore),958.58,1017.9755555555556,81.44,72.98222222222222,20.36,45
Cab,Nagarbhavi (Bangalore),Jayanagar (Bangalore),901.02,961.2726470588235,63.42,67.60117647058824,15.855,34
Cab,Nagarbhavi (Bangalore),KR Puram (Bangalore),967.665,1007.3238636363636,62.92,62.4,15.73,44
Cab,Nagarbhavi (Bangalore),Kadugodi (Bangalore),1075.125,1004.2844,54.22,57.1128,13.555,50
Cab,Nagarbhavi (Bangalore),Kammanahalli (Bangalore),980.78,975.5196551724138,56.94,55.50896551724138,14.235,58
Cab,Nagarbhavi (Bangalore),Kengeri (Bangalore),1142.755,1068.0739999999998,52.18,55.012,13.045,50
Cab,Nagarbhavi (Bangalore),Koramangala (Bangalore),1154.25,985.221,67.42,63.7528,16.855,50
Cab,Nagarbhavi (Bangalore),Kudlu Gate (Bangalore),945.045,1069.7302272727272,73.86,66.00545454545454,18.465,44
Cab,Nagarbhavi (Bangalore),Lingarajapuram (Bangalore),971.37,959.2935294117648,66.88,63.1043137254902,16.72,51
Cab,Nagarbhavi (Bangalore),MG Road (Bangalore),813.12,988.7703636363636,65.72,64.18181818181819,16.43,55
Cab,Nagarbhavi (Bangalore),Magadi Road (Bangalore),963.26,931.6764864864865,59.88,59.46810810810811,14.97,37
Cab,Nagarbhavi (Bangalore),Mahadevapura (Bangalore),1128.7350000000001,1090.7895833333334,63.54,58.41,15.885,48
Cab,Nagarbhavi (Bangalore),Malleswaram (Bangalore),1113.21,1004.8780434782609,75.64,65.93826086956521,18.91,46
Cab,Nagarbhavi (Bangalore),Marathahalli (Bangalore),1184.68,1065.1990476190474,73.16,64.71174603174603,18.29,63
Cab,Nagarbhavi (Bangalore),Nagarbhavi (Bangalore),834.13,948.5246511627906,63.2,62.951627906976746,15.8,43
Cab,Nagarbhavi (Bangalore),RT Nagar (Bangalore),859.3050000000001,944.5530000000001,63.120000000000005,60.714999999999996,15.780000000000001,40
Cab,Nagarbhavi (Bangalore),Rajajinagar (Bangalore),1068.28,1054.5312903225806,61.92,59.89612903225807,15.48,62
Cab,Nagarbhavi (Bangalore),Richmond Town (Bangalore),792.35,876.5191428571428,52.04,58.04914285714286,13.01,35
Cab,Nagarbhavi (Bangalore),Sadashivanagar (Bangalore),1055.795,1108.0585416666665,74.84,73.35583333333334,18.71,48
Cab,Nagarbhavi (Bangalore),Sarjapur Road (Bangalore),946.92,961.098679245283,74.04,64.9245283018868,18.51,53
Cab,Nagarbhavi (Bangalore),Shivaji Nagar (Bangalore),1031.36,1013.5733333333334,63.8,64.14877192982456,15.95,57
Cab,Nagarbhavi (Bangalore),Ulsoor (Bangalore),701.37,907.3316216216215,68.16,64.77081081081081,17.04,37
Cab,Nagarbhavi (Bangalore),Varthur (Bangalore),957.31,1007.1213333333333,50.5,55.93266666666667,12.625,60
Cab,Nagarbhavi (Bangalore),Vidyaranyapura (Bangalore),828.26,900.4307017543861,53.88,57.40842105263158,13.47,57
Cab,Nagarbhavi (Bangalore),Vijayanagar (Bangalore),957.0,982.7190322580645,69.1,62.987096774193546,17.275,62
Cab,Nagarbhavi (Bangalore),Whitefield (Bangalore),1102.59,1012.5922413793103,60.44,57.79724137931034,15.11,58
Cab,Nagarbhavi (Bangalore),Yelahanka (Bangalore),1172.32,1127.9786046511629,59.88,53.85953488372093,14.97,43
Cab,Nagarbhavi (Bangalore),Yeshwanthpur (Bangalore),1210.88,1121.6267647058824,69.18,68.7235294117647,17.295,34
Cab,Narsinghpur (Delhi),AIIMS (Delhi),747.0,558.8,108.48,121.2,27.12,5
Cab,Narsinghpur (Delhi),Adarsh Nagar (Delhi),863.0,638.0,104.0,96.69333333333333,26.0,3
Cab,Narsinghpur (Delhi),Akshardham (Delhi),291.0,478.6666666666667,51.68,49.173333333333325,12.92,3
Cab,Narsinghpur (Delhi),Ambience Mall (Delhi),286.0,318.1666666666667,57.5,66.51333333333334,14.375,6
Cab,Narsinghpur (Delhi),Anand Vihar (Delhi),564.0,564.0,125.74,125.74,31.435,2
Cab,Narsinghpur (Delhi),Anand Vihar ISBT (Delhi),902.0,870.0,129.8,133.61333333333334,32.45,3
Cab,Narsinghpur (Delhi),Ardee City (Delhi),632.0,632.0,132.95999999999998,132.95999999999998,33.239999999999995,2
Cab,Narsinghpur (Delhi),Arjangarh (Delhi),619.5,593.25,106.75999999999999,88.91999999999999,26.689999999999998,4
Cab,Narsinghpur (Delhi),Ashok Park Main (Delhi),530.0,639.0,166.8,120.85333333333335,41.7,3
Cab,Narsinghpur (Delhi),Ashok Vihar (Delhi),358.5,328.5,153.12,123.06,38.28,4
Cab,Narsinghpur (Delhi),Ashram (Delhi),211.5,211.5,102.38,102.38,25.595,2
Cab,Narsinghpur (Delhi),Aya Nagar (Delhi),378.0,693.4285714285714,92.28,102.64571428571428,23.07,7
Cab,Narsinghpur (Delhi),Azadpur (Delhi),732.0,732.0,104.84,104.84,26.21,2
Cab,Narsinghpur (Delhi),Badarpur (Delhi),154.0,264.0,115.64,90.29333333333334,28.91,3
Cab,Narsinghpur (Delhi),Badshahpur (Delhi),713.0,818.0,134.8,118.37714285714286,33.7,7
Cab,Narsinghpur (Delhi),Bahadurgarh (Delhi),178.5,178.5,42.24,42.24,10.56,2
Cab,Narsinghpur (Delhi),Barakhamba Road (Delhi),335.0,340.3333333333333,52.2,71.46666666666667,13.05,3
Cab,Narsinghpur (Delhi),Basai Dhankot (Delhi),320.0,320.0,93.53999999999999,93.53999999999999,23.384999999999998,2
Cab,Narsinghpur (Delhi),Bhikaji Cama Place (Delhi),401.0,401.0,125.16,125.16,31.29,1
Cab,Narsinghpur (Delhi),Bhiwadi (Delhi),297.0,298.5,59.4,80.25,14.85,4
Cab,Narsinghpur (Delhi),Botanical Garden (Delhi),163.5,196.0,75.26,82.41,18.815,4
Cab,Narsinghpur (Delhi),Central Secretariat (Delhi),554.0,554.0,83.6,83.6,20.9,1
Cab,Narsinghpur (Delhi),Chanakyapuri (Delhi),245.0,245.0,123.56,123.56,30.89,1
Cab,Narsinghpur (Delhi),Chandni Chowk (Delhi),352.0,420.5,101.16,104.53,25.29,4
Cab,Narsinghpur (Delhi),Chhatarpur (Delhi),245.5,330.0,116.36,117.88,29.09,4
Cab,Narsinghpur (Delhi),Chirag Delhi (Delhi),741.5,741.5,124.7,124.7,31.175,2
Cab,Narsinghpur (Delhi),Civil Lines Gurgaon (Delhi),315.5,338.6666666666667,112.16,102.47333333333334,28.04,6
Cab,Narsinghpur (Delhi),Connaught Place (Delhi),408.0,451.14285714285717,98.64,90.9542857142857,24.66,7
Cab,Narsinghpur (Delhi),Cyber Hub (Delhi),311.0,336.2,95.36,99.928,23.84,5
Cab,Narsinghpur (Delhi),DLF City Court (Delhi),592.5,542.6666666666666,124.18,140.62,31.045,6
Cab,Narsinghpur (Delhi),DLF Phase 3 (Delhi),499.0,587.6,79.04,108.424,19.76,5
Cab,Narsinghpur (Delhi),Delhi Gate (Delhi),646.0,646.0,55.32,55.32,13.83,1
